"file_id","city","date","team1","team2","toss_winner","toss_decision","result","win_team"
"521222","Kolkata","[datetime.date(2011, 10, 25)]","India","England","England","field","","India"
"522246","","[datetime.date(2011, 8, 12)]","Zimbabwe","Bangladesh","Zimbabwe","field","","Zimbabwe"
"522247","","[datetime.date(2011, 8, 14)]","Zimbabwe","Bangladesh","Zimbabwe","field","","Zimbabwe"
"522248","","[datetime.date(2011, 8, 16)]","Zimbabwe","Bangladesh","Bangladesh","field","","Zimbabwe"
"522249","Bulawayo","[datetime.date(2011, 8, 19)]","Zimbabwe","Bangladesh","Bangladesh","field","","Bangladesh"
"522250","Bulawayo","[datetime.date(2011, 8, 21)]","Zimbabwe","Bangladesh","Zimbabwe","field","","Bangladesh"
"523732","Bulawayo","[datetime.date(2011, 9, 8)]","Zimbabwe","Pakistan","Pakistan","bat","","Pakistan"
"523733","","[datetime.date(2011, 9, 11)]","Zimbabwe","Pakistan","Zimbabwe","bat","","Pakistan"
"523734","","[datetime.date(2011, 9, 14)]","Zimbabwe","Pakistan","Zimbabwe","field","","Pakistan"
"523804","Dublin","[datetime.date(2011, 9, 19)]","Ireland","Canada","Canada","field","","Ireland"
"523805","Dublin","[datetime.date(2011, 9, 20)]","Ireland","Canada","Ireland","bat","","Ireland"
"527014","","[datetime.date(2011, 10, 20)]","Zimbabwe","New Zealand","Zimbabwe","bat","","New Zealand"
"527015","","[datetime.date(2011, 10, 22)]","Zimbabwe","New Zealand","New Zealand","field","","New Zealand"
"527016","Bulawayo","[datetime.date(2011, 10, 25)]","Zimbabwe","New Zealand","New Zealand","bat","","Zimbabwe"
"530427","","[datetime.date(2011, 11, 11)]","Pakistan","Sri Lanka","Sri Lanka","bat","","Pakistan"
"530428","","[datetime.date(2011, 11, 14)]","Pakistan","Sri Lanka","Sri Lanka","bat","","Sri Lanka"
"530429","","[datetime.date(2011, 11, 18)]","Pakistan","Sri Lanka","Pakistan","bat","","Pakistan"
"530430","","[datetime.date(2011, 11, 20)]","Pakistan","Sri Lanka","Pakistan","bat","","Pakistan"
"530431","Abu Dhabi","[datetime.date(2011, 11, 23)]","Pakistan","Sri Lanka","Sri Lanka","bat","","Pakistan"
"531631","Abu Dhabi","[datetime.date(2012, 2, 13)]","England","Pakistan","England","bat","","England"
"531632","Abu Dhabi","[datetime.date(2012, 2, 15)]","England","Pakistan","England","bat","","England"
"531633","","[datetime.date(2012, 2, 18)]","England","Pakistan","Pakistan","bat","","England"
"531634","","[datetime.date(2012, 2, 21)]","England","Pakistan","Pakistan","bat","","England"
"531983","Mirpur","[datetime.date(2011, 10, 13)]","Bangladesh","West Indies","Bangladesh","field","","West Indies"
"531984","Mirpur","[datetime.date(2011, 10, 15)]","Bangladesh","West Indies","Bangladesh","bat","","West Indies"
"531985","Chittagong","[datetime.date(2011, 10, 18)]","Bangladesh","West Indies","Bangladesh","field","","Bangladesh"
"534209","Southampton","[datetime.date(2012, 6, 16)]","England","West Indies","West Indies","field","","England"
"534210","London","[datetime.date(2012, 6, 19)]","England","West Indies","England","field","","England"
"534214","Belfast","[datetime.date(2012, 6, 23)]","Ireland","Australia","Australia","field","no result",""
"534215","London","[datetime.date(2012, 6, 29)]","England","Australia","Australia","field","","England"
"534216","London","[datetime.date(2012, 7, 1)]","England","Australia","Australia","bat","","England"
"534218","Chester-le-Street","[datetime.date(2012, 7, 7)]","England","Australia","England","field","","England"
"534219","Manchester","[datetime.date(2012, 7, 10)]","England","Australia","England","field","","England"
"534228","Cardiff","[datetime.date(2012, 8, 24)]","England","South Africa","South Africa","field","no result",""
"534229","Southampton","[datetime.date(2012, 8, 28)]","England","South Africa","South Africa","bat","","South Africa"
"534230","London","[datetime.date(2012, 8, 31)]","England","South Africa","South Africa","bat","","England"
"534231","London","[datetime.date(2012, 9, 2)]","England","South Africa","England","field","","England"
"534232","Nottingham","[datetime.date(2012, 9, 5)]","England","South Africa","England","bat","","South Africa"
"535794","Mirpur","[datetime.date(2012, 3, 11)]","Bangladesh","Pakistan","Bangladesh","field","","Pakistan"
"535795","Mirpur","[datetime.date(2012, 3, 13)]","India","Sri Lanka","Sri Lanka","field","","India"
"535796","Mirpur","[datetime.date(2012, 3, 15)]","Pakistan","Sri Lanka","Sri Lanka","bat","","Pakistan"
"535797","Mirpur","[datetime.date(2012, 3, 16)]","Bangladesh","India","Bangladesh","field","","Bangladesh"
"535798","Mirpur","[datetime.date(2012, 3, 18)]","India","Pakistan","Pakistan","bat","","India"
"535799","Mirpur","[datetime.date(2012, 3, 20)]","Bangladesh","Sri Lanka","Bangladesh","field","","Bangladesh"
"535800","Mirpur","[datetime.date(2012, 3, 22)]","Bangladesh","Pakistan","Bangladesh","field","","Pakistan"
"536929","Cuttack","[datetime.date(2011, 11, 29)]","India","West Indies","India","field","","India"
"536930","Visakhapatnam","[datetime.date(2011, 12, 2)]","India","West Indies","India","field","","India"
"536931","Ahmedabad","[datetime.date(2011, 12, 5)]","India","West Indies","India","field","","West Indies"
"536932","Indore","[datetime.date(2011, 12, 8)]","India","West Indies","India","bat","","India"
"536933","Chennai","[datetime.date(2011, 12, 11)]","India","West Indies","India","bat","","India"
"538069","Mirpur","[datetime.date(2011, 12, 1)]","Bangladesh","Pakistan","Bangladesh","bat","","Pakistan"
"538070","Mirpur","[datetime.date(2011, 12, 3)]","Bangladesh","Pakistan","Pakistan","bat","","Pakistan"
"538071","Chittagong","[datetime.date(2011, 12, 6)]","Bangladesh","Pakistan","Pakistan","bat","","Pakistan"
"540168","St Vincent","[datetime.date(2012, 3, 16)]","West Indies","Australia","Australia","bat","","Australia"
"540169","St Vincent","[datetime.date(2012, 3, 18)]","West Indies","Australia","West Indies","field","","West Indies"
"540170","St Vincent","[datetime.date(2012, 3, 20)]","West Indies","Australia","Australia","bat","tie",""
"540171","St Lucia","[datetime.date(2012, 3, 23)]","West Indies","Australia","Australia","field","","West Indies"
"540172","St Lucia","[datetime.date(2012, 3, 25)]","West Indies","Australia","West Indies","field","","Australia"
"543881","","[datetime.date(2012, 2, 18)]","Kenya","Ireland","Ireland","bat","","Kenya"
"543882","","[datetime.date(2012, 2, 20)]","Kenya","Ireland","Ireland","bat","","Ireland"
"543888","","[datetime.date(2012, 3, 29)]","Afghanistan","Netherlands","Afghanistan","bat","","Netherlands"
"545656","","[datetime.date(2012, 2, 10)]","Afghanistan","Pakistan","Afghanistan","bat","","Pakistan"
"555892","Dublin","[datetime.date(2012, 7, 5)]","Ireland","Afghanistan","Afghanistan","field","","Ireland"
"560923","Jamaica","[datetime.date(2012, 7, 5)]","West Indies","New Zealand","West Indies","field","","West Indies"
"560924","Jamaica","[datetime.date(2012, 7, 7)]","West Indies","New Zealand","New Zealand","field","","West Indies"
"560925","St Kitts","[datetime.date(2012, 7, 11)]","West Indies","New Zealand","West Indies","field","","New Zealand"
"560926","St Kitts","[datetime.date(2012, 7, 14)]","West Indies","New Zealand","West Indies","bat","","West Indies"
"560927","St Kitts","[datetime.date(2012, 7, 16)]","West Indies","New Zealand","West Indies","bat","","West Indies"
"562439","","[datetime.date(2012, 6, 7)]","Sri Lanka","Pakistan","Sri Lanka","bat","","Pakistan"
"562440","","[datetime.date(2012, 6, 9)]","Sri Lanka","Pakistan","Sri Lanka","bat","","Sri Lanka"
"562441","Colombo","[datetime.date(2012, 6, 13)]","Sri Lanka","Pakistan","Pakistan","bat","no result",""
"562442","Colombo","[datetime.date(2012, 6, 16)]","Sri Lanka","Pakistan","Sri Lanka","bat","","Sri Lanka"
"562443","Colombo","[datetime.date(2012, 6, 18)]","Sri Lanka","Pakistan","Pakistan","bat","","Sri Lanka"
"564781","Hambantota","[datetime.date(2012, 7, 21)]","Sri Lanka","India","India","bat","","India"
"564782","Hambantota","[datetime.date(2012, 7, 24)]","Sri Lanka","India","India","bat","","Sri Lanka"
"564783","Colombo","[datetime.date(2012, 7, 28)]","Sri Lanka","India","Sri Lanka","bat","","India"
"564784","Colombo","[datetime.date(2012, 7, 31)]","Sri Lanka","India","Sri Lanka","bat","","India"
"564785","","[datetime.date(2012, 8, 4)]","Sri Lanka","India","India","bat","","India"
"565812","Rajkot","[datetime.date(2013, 1, 11)]","India","England","England","bat","","England"
"565813","Kochi","[datetime.date(2013, 1, 15)]","India","England","India","bat","","India"
"565814","Ranchi","[datetime.date(2013, 1, 19)]","India","England","India","field","","India"
"565815","Chandigarh","[datetime.date(2013, 1, 23)]","India","England","India","field","","India"
"565816","Dharamsala","[datetime.date(2013, 1, 27)]","India","England","England","field","","England"
"566923","London","[datetime.date(2013, 5, 31)]","England","New Zealand","New Zealand","field","","New Zealand"
"566924","Southampton","[datetime.date(2013, 6, 2)]","England","New Zealand","New Zealand","bat","","New Zealand"
"566925","Nottingham","[datetime.date(2013, 6, 5)]","England","New Zealand","New Zealand","field","","England"
"566940","Dublin","[datetime.date(2013, 9, 3)]","Ireland","England","England","field","","England"
"566942","Manchester","[datetime.date(2013, 9, 8)]","England","Australia","England","field","","Australia"
"566943","Birmingham","[datetime.date(2013, 9, 11)]","England","Australia","Australia","field","no result",""
"566944","Cardiff","[datetime.date(2013, 9, 14)]","England","Australia","England","field","","England"
"566945","Southampton","[datetime.date(2013, 9, 16)]","England","Australia","Australia","bat","","Australia"
"566946","London","[datetime.date(2013, 6, 19)]","England","South Africa","England","field","","England"
"566947","Cardiff","[datetime.date(2013, 6, 20)]","India","Sri Lanka","India","field","","India"
"566948","Birmingham","[datetime.date(2013, 6, 23)]","England","India","England","field","","India"
"567358","Paarl","[datetime.date(2013, 1, 19)]","South Africa","New Zealand","New Zealand","field","","New Zealand"
"567359","Kimberley","[datetime.date(2013, 1, 22)]","South Africa","New Zealand","South Africa","field","","New Zealand"
"567360","Potchefstroom","[datetime.date(2013, 1, 25)]","South Africa","New Zealand","New Zealand","bat","","South Africa"
"567368","Bloemfontein","[datetime.date(2013, 3, 10)]","South Africa","Pakistan","Pakistan","field","","South Africa"
"567369","Centurion","[datetime.date(2013, 3, 15)]","South Africa","Pakistan","South Africa","bat","","Pakistan"
"567370","Johannesburg","[datetime.date(2013, 3, 17)]","South Africa","Pakistan","Pakistan","field","","South Africa"
"567371","Durban","[datetime.date(2013, 3, 21)]","South Africa","Pakistan","South Africa","bat","","Pakistan"
"567372","Benoni","[datetime.date(2013, 3, 24)]","South Africa","Pakistan","Pakistan","bat","","South Africa"
"569240","Hamilton","[datetime.date(2013, 2, 17)]","New Zealand","England","New Zealand","field","","New Zealand"
"569241","Napier","[datetime.date(2013, 2, 20)]","New Zealand","England","England","field","","England"
"569242","Auckland","[datetime.date(2013, 2, 23)]","New Zealand","England","England","field","","England"
"571145","","[datetime.date(2012, 8, 28)]","Australia","Pakistan","Pakistan","bat","","Australia"
"571146","Abu Dhabi","[datetime.date(2012, 8, 31)]","Australia","Pakistan","Australia","bat","","Pakistan"
"571147","","[datetime.date(2012, 9, 3)]","Australia","Pakistan","Australia","field","","Australia"
"571947","","[datetime.date(2012, 8, 25)]","Afghanistan","Australia","Australia","bat","","Australia"
"573014","","[datetime.date(2013, 1, 11)]","Australia","Sri Lanka","Australia","bat","","Australia"
"573015","","[datetime.date(2013, 1, 13)]","Australia","Sri Lanka","Sri Lanka","field","","Sri Lanka"
"573016","Brisbane","[datetime.date(2013, 1, 18)]","Australia","Sri Lanka","Australia","bat","","Sri Lanka"
"573017","","[datetime.date(2013, 1, 20)]","Australia","Sri Lanka","Australia","bat","no result",""
"573018","Hobart","[datetime.date(2013, 1, 23)]","Australia","Sri Lanka","Sri Lanka","field","","Australia"
"573022","Perth","[datetime.date(2013, 2, 1)]","Australia","West Indies","West Indies","bat","","Australia"
"573023","Perth","[datetime.date(2013, 2, 3)]","Australia","West Indies","West Indies","field","","Australia"
"573024","Canberra","[datetime.date(2013, 2, 6)]","Australia","West Indies","Australia","bat","","Australia"
"573025","","[datetime.date(2013, 2, 8)]","Australia","West Indies","West Indies","bat","","Australia"
"573026","","[datetime.date(2013, 2, 10)]","Australia","West Indies","West Indies","field","","Australia"
"578614","Cardiff","[datetime.date(2013, 6, 6)]","India","South Africa","South Africa","field","","India"
"578615","London","[datetime.date(2013, 6, 7)]","Pakistan","West Indies","West Indies","field","","West Indies"
"578616","Birmingham","[datetime.date(2013, 6, 8)]","England","Australia","England","bat","","England"
"578617","Cardiff","[datetime.date(2013, 6, 9)]","New Zealand","Sri Lanka","Sri Lanka","bat","","New Zealand"
"578618","Birmingham","[datetime.date(2013, 6, 10)]","Pakistan","South Africa","South Africa","bat","","South Africa"
"578619","London","[datetime.date(2013, 6, 11)]","India","West Indies","India","field","","India"
"578620","Birmingham","[datetime.date(2013, 6, 12)]","Australia","New Zealand","Australia","bat","no result",""
"578621","London","[datetime.date(2013, 6, 13)]","England","Sri Lanka","Sri Lanka","field","","Sri Lanka"
"578622","Cardiff","[datetime.date(2013, 6, 14)]","South Africa","West Indies","West Indies","field","tie",""
"578623","Birmingham","[datetime.date(2013, 6, 15)]","India","Pakistan","India","field","","India"
"578624","Cardiff","[datetime.date(2013, 6, 16)]","England","New Zealand","New Zealand","field","","England"
"578625","London","[datetime.date(2013, 6, 17)]","Australia","Sri Lanka","Australia","field","","Sri Lanka"
"582188","","[datetime.date(2012, 11, 4)]","Sri Lanka","New Zealand","New Zealand","bat","","Sri Lanka"
"582189","","[datetime.date(2012, 11, 6)]","Sri Lanka","New Zealand","Sri Lanka","field","","Sri Lanka"
"582190","Hambantota","[datetime.date(2012, 11, 10)]","Sri Lanka","New Zealand","Sri Lanka","field","","Sri Lanka"
"582191","Hambantota","[datetime.date(2012, 11, 12)]","Sri Lanka","New Zealand","New Zealand","field","no result",""
"587471","Khulna","[datetime.date(2012, 11, 30)]","Bangladesh","West Indies","West Indies","bat","","Bangladesh"
"587472","Khulna","[datetime.date(2012, 12, 2)]","Bangladesh","West Indies","West Indies","field","","Bangladesh"
"587473","Mirpur","[datetime.date(2012, 12, 5)]","Bangladesh","West Indies","West Indies","field","","West Indies"
"587474","Mirpur","[datetime.date(2012, 12, 7)]","Bangladesh","West Indies","Bangladesh","field","","West Indies"
"587475","Mirpur","[datetime.date(2012, 12, 8)]","Bangladesh","West Indies","Bangladesh","field","","Bangladesh"
"589308","Chennai","[datetime.date(2012, 12, 30)]","India","Pakistan","Pakistan","field","","Pakistan"
"589309","Kolkata","[datetime.date(2013, 1, 3)]","India","Pakistan","India","field","","Pakistan"
"589310","Delhi","[datetime.date(2013, 1, 6)]","India","Pakistan","India","bat","","India"
"592266","Dubai","[datetime.date(2013, 3, 11)]","Canada","Kenya","Canada","bat","","Kenya"
"593983","Grenada","[datetime.date(2013, 2, 22)]","West Indies","Zimbabwe","Zimbabwe","field","","West Indies"
"593985","Grenada","[datetime.date(2013, 2, 26)]","West Indies","Zimbabwe","Zimbabwe","bat","","West Indies"
"597923","Jamaica","[datetime.date(2013, 6, 28)]","West Indies","Sri Lanka","West Indies","field","","West Indies"
"597924","Jamaica","[datetime.date(2013, 6, 30)]","West Indies","India","West Indies","field","","West Indies"
"597925","Jamaica","[datetime.date(2013, 7, 2)]","India","Sri Lanka","India","field","","Sri Lanka"
"597926","Trinidad","[datetime.date(2013, 7, 5)]","West Indies","India","West Indies","field","","India"
"597927","Trinidad","[datetime.date(2013, 7, 7), datetime.date(2013, 7, 8)]","West Indies","Sri Lanka","West Indies","field","","Sri Lanka"
"597928","Trinidad","[datetime.date(2013, 7, 9)]","India","Sri Lanka","Sri Lanka","field","","India"
"597929","Trinidad","[datetime.date(2013, 7, 11)]","India","Sri Lanka","India","field","","India"
"601077","Edinburgh","[datetime.date(2013, 5, 17)]","Scotland","Pakistan","Pakistan","bat","","Pakistan"
"601612","Dublin","[datetime.date(2013, 5, 23)]","Ireland","Pakistan","Pakistan","bat","tie",""
"601613","Dublin","[datetime.date(2013, 5, 26)]","Ireland","Pakistan","Pakistan","field","","Pakistan"
"602474","Hambantota","[datetime.date(2013, 3, 23)]","Sri Lanka","Bangladesh","Sri Lanka","field","","Sri Lanka"
"602475","Hambantota","[datetime.date(2013, 3, 25)]","Sri Lanka","Bangladesh","Bangladesh","field","no result",""
"602476","","[datetime.date(2013, 3, 28)]","Sri Lanka","Bangladesh","Sri Lanka","bat","","Bangladesh"
"623573","Bulawayo","[datetime.date(2013, 5, 3)]","Zimbabwe","Bangladesh","Zimbabwe","field","","Bangladesh"
"623574","Bulawayo","[datetime.date(2013, 5, 5)]","Zimbabwe","Bangladesh","Zimbabwe","field","","Zimbabwe"
"623575","Bulawayo","[datetime.date(2013, 5, 8)]","Zimbabwe","Bangladesh","Zimbabwe","field","","Zimbabwe"
"631138","Amstelveen","[datetime.date(2013, 7, 7)]","Netherlands","Ireland","Ireland","bat","","Ireland"
"635653","Colombo","[datetime.date(2013, 7, 20)]","Sri Lanka","South Africa","South Africa","field","","Sri Lanka"
"635654","Colombo","[datetime.date(2013, 7, 23)]","Sri Lanka","South Africa","Sri Lanka","bat","","Sri Lanka"
"635655","","[datetime.date(2013, 7, 26)]","Sri Lanka","South Africa","South Africa","bat","","South Africa"
"635656","","[datetime.date(2013, 7, 28)]","Sri Lanka","South Africa","South Africa","bat","","Sri Lanka"
"635657","Colombo","[datetime.date(2013, 7, 31)]","Sri Lanka","South Africa","Sri Lanka","bat","","Sri Lanka"
"636159","","[datetime.date(2014, 1, 12)]","Australia","England","England","bat","","Australia"
"636160","Brisbane","[datetime.date(2014, 1, 17)]","Australia","England","England","bat","","Australia"
"636161","","[datetime.date(2014, 1, 19)]","Australia","England","England","bat","","Australia"
"636162","Perth","[datetime.date(2014, 1, 24)]","Australia","England","Australia","field","","England"
"636163","","[datetime.date(2014, 1, 26)]","Australia","England","Australia","bat","","Australia"
"636533","Antigua","[datetime.date(2014, 2, 28)]","West Indies","England","England","field","","West Indies"
"636534","Antigua","[datetime.date(2014, 3, 2)]","West Indies","England","England","field","","England"
"636535","Antigua","[datetime.date(2014, 3, 5)]","West Indies","England","West Indies","field","","England"
"643665","","[datetime.date(2013, 7, 24)]","Zimbabwe","India","India","field","","India"
"643667","","[datetime.date(2013, 7, 26)]","Zimbabwe","India","Zimbabwe","field","","India"
"643669","","[datetime.date(2013, 7, 28)]","Zimbabwe","India","India","field","","India"
"643675","Bulawayo","[datetime.date(2013, 8, 1)]","Zimbabwe","India","India","field","","India"
"643677","Bulawayo","[datetime.date(2013, 8, 3)]","Zimbabwe","India","India","field","","India"
"645635","Guyana","[datetime.date(2013, 7, 14)]","West Indies","Pakistan","West Indies","field","","Pakistan"
"645637","Guyana","[datetime.date(2013, 7, 16)]","West Indies","Pakistan","Pakistan","field","","West Indies"
"645639","St Lucia","[datetime.date(2013, 7, 19)]","West Indies","Pakistan","West Indies","field","tie",""
"645641","St Lucia","[datetime.date(2013, 7, 21)]","West Indies","Pakistan","Pakistan","field","","Pakistan"
"645643","St Lucia","[datetime.date(2013, 7, 24)]","West Indies","Pakistan","Pakistan","field","","Pakistan"
"647249","Pune","[datetime.date(2013, 10, 13)]","India","Australia","Australia","bat","","Australia"
"647251","Jaipur","[datetime.date(2013, 10, 16)]","India","Australia","Australia","bat","","India"
"647253","Chandigarh","[datetime.date(2013, 10, 19)]","India","Australia","Australia","field","","Australia"
"647255","Ranchi","[datetime.date(2013, 10, 23)]","India","Australia","India","field","no result",""
"647259","Nagpur","[datetime.date(2013, 10, 30)]","India","Australia","India","field","","India"
"647261","Bangalore","[datetime.date(2013, 11, 2)]","India","Australia","Australia","field","","India"
"648651","Johannesburg","[datetime.date(2013, 12, 5)]","South Africa","India","India","field","","South Africa"
"648653","Durban","[datetime.date(2013, 12, 8)]","South Africa","India","India","field","","South Africa"
"648655","Centurion","[datetime.date(2013, 12, 11)]","South Africa","India","South Africa","bat","no result",""
"649091","","[datetime.date(2013, 10, 30)]","Pakistan","South Africa","South Africa","bat","","South Africa"
"649093","","[datetime.date(2013, 11, 1)]","Pakistan","South Africa","Pakistan","bat","","Pakistan"
"649095","Abu Dhabi","[datetime.date(2013, 11, 6)]","Pakistan","South Africa","South Africa","bat","","South Africa"
"649097","Abu Dhabi","[datetime.date(2013, 11, 8)]","Pakistan","South Africa","South Africa","bat","","South Africa"
"649099","","[datetime.date(2013, 11, 11)]","Pakistan","South Africa","South Africa","bat","","South Africa"
"656399","Christchurch","[datetime.date(2015, 2, 14)]","New Zealand","Sri Lanka","Sri Lanka","field","","New Zealand"
"656401","","[datetime.date(2015, 2, 14)]","Australia","England","England","field","","Australia"
"656403","Hamilton","[datetime.date(2015, 2, 15)]","South Africa","Zimbabwe","Zimbabwe","field","","South Africa"
"656405","","[datetime.date(2015, 2, 15)]","India","Pakistan","India","bat","","India"
"656407","Nelson","[datetime.date(2015, 2, 16)]","Ireland","West Indies","Ireland","field","","Ireland"
"656409","Dunedin","[datetime.date(2015, 2, 17)]","New Zealand","Scotland","New Zealand","field","","New Zealand"
"656411","Canberra","[datetime.date(2015, 2, 18)]","Afghanistan","Bangladesh","Bangladesh","bat","","Bangladesh"
"656413","Nelson","[datetime.date(2015, 2, 19)]","United Arab Emirates","Zimbabwe","Zimbabwe","field","","Zimbabwe"
"656415","Wellington","[datetime.date(2015, 2, 20)]","New Zealand","England","England","bat","","New Zealand"
"656417","Christchurch","[datetime.date(2015, 2, 21)]","Pakistan","West Indies","Pakistan","field","","West Indies"
"656421","Dunedin","[datetime.date(2015, 2, 22)]","Afghanistan","Sri Lanka","Sri Lanka","field","","Sri Lanka"
"656423","","[datetime.date(2015, 2, 22)]","India","South Africa","India","bat","","India"
"656425","Christchurch","[datetime.date(2015, 2, 23)]","England","Scotland","Scotland","field","","England"
"656427","Canberra","[datetime.date(2015, 2, 24)]","West Indies","Zimbabwe","West Indies","bat","","West Indies"
"656429","Brisbane","[datetime.date(2015, 2, 25)]","Ireland","United Arab Emirates","Ireland","field","","Ireland"
"656431","Dunedin","[datetime.date(2015, 2, 26)]","Afghanistan","Scotland","Afghanistan","field","","Afghanistan"
"656433","","[datetime.date(2015, 2, 26)]","Bangladesh","Sri Lanka","Sri Lanka","bat","","Sri Lanka"
"656435","","[datetime.date(2015, 2, 27)]","South Africa","West Indies","South Africa","bat","","South Africa"
"656437","Auckland","[datetime.date(2015, 2, 28)]","New Zealand","Australia","Australia","bat","","New Zealand"
"656439","Perth","[datetime.date(2015, 2, 28)]","India","United Arab Emirates","United Arab Emirates","bat","","India"
"656441","Wellington","[datetime.date(2015, 3, 1)]","England","Sri Lanka","England","bat","","Sri Lanka"
"656443","Brisbane","[datetime.date(2015, 3, 1)]","Pakistan","Zimbabwe","Pakistan","bat","","Pakistan"
"656445","Canberra","[datetime.date(2015, 3, 3)]","Ireland","South Africa","South Africa","bat","","South Africa"
"656447","Napier","[datetime.date(2015, 3, 4)]","Pakistan","United Arab Emirates","United Arab Emirates","field","","Pakistan"
"656449","Perth","[datetime.date(2015, 3, 4)]","Australia","Afghanistan","Afghanistan","field","","Australia"
"656451","Nelson","[datetime.date(2015, 3, 5)]","Bangladesh","Scotland","Bangladesh","field","","Bangladesh"
"656453","Perth","[datetime.date(2015, 3, 6)]","India","West Indies","West Indies","bat","","India"
"656455","Auckland","[datetime.date(2015, 3, 7)]","Pakistan","South Africa","South Africa","field","","Pakistan"
"656457","Hobart","[datetime.date(2015, 3, 7)]","Ireland","Zimbabwe","Zimbabwe","field","","Ireland"
"656459","Napier","[datetime.date(2015, 3, 8)]","New Zealand","Afghanistan","Afghanistan","bat","","New Zealand"
"656461","","[datetime.date(2015, 3, 8)]","Australia","Sri Lanka","Australia","bat","","Australia"
"656463","","[datetime.date(2015, 3, 9)]","Bangladesh","England","England","field","","Bangladesh"
"656465","Hamilton","[datetime.date(2015, 3, 10)]","India","Ireland","Ireland","bat","","India"
"656467","Hobart","[datetime.date(2015, 3, 11)]","Scotland","Sri Lanka","Sri Lanka","bat","","Sri Lanka"
"656469","Wellington","[datetime.date(2015, 3, 12)]","South Africa","United Arab Emirates","United Arab Emirates","field","","South Africa"
"656471","Hamilton","[datetime.date(2015, 3, 13)]","New Zealand","Bangladesh","New Zealand","field","","New Zealand"
"656473","","[datetime.date(2015, 3, 13)]","Afghanistan","England","England","field","","England"
"656475","Auckland","[datetime.date(2015, 3, 14)]","India","Zimbabwe","India","field","","India"
"656477","Hobart","[datetime.date(2015, 3, 14)]","Australia","Scotland","Australia","field","","Australia"
"656479","Napier","[datetime.date(2015, 3, 15)]","United Arab Emirates","West Indies","West Indies","field","","West Indies"
"656481","","[datetime.date(2015, 3, 15)]","Ireland","Pakistan","Ireland","bat","","Pakistan"
"656483","","[datetime.date(2015, 3, 18)]","South Africa","Sri Lanka","Sri Lanka","bat","","South Africa"
"656485","","[datetime.date(2015, 3, 19)]","Bangladesh","India","India","bat","","India"
"656487","","[datetime.date(2015, 3, 20)]","Australia","Pakistan","Pakistan","bat","","Australia"
"656489","Wellington","[datetime.date(2015, 3, 21)]","New Zealand","West Indies","New Zealand","bat","","New Zealand"
"656491","Auckland","[datetime.date(2015, 3, 24)]","New Zealand","South Africa","South Africa","bat","","New Zealand"
"656493","","[datetime.date(2015, 3, 26)]","Australia","India","Australia","bat","","Australia"
"656495","","[datetime.date(2015, 3, 29)]","Australia","New Zealand","New Zealand","bat","","Australia"
"657637","","[datetime.date(2013, 12, 18)]","Pakistan","Sri Lanka","Pakistan","bat","","Pakistan"
"657639","","[datetime.date(2013, 12, 20)]","Pakistan","Sri Lanka","Sri Lanka","field","","Sri Lanka"
"657641","","[datetime.date(2013, 12, 22)]","Pakistan","Sri Lanka","Sri Lanka","field","","Pakistan"
"657643","Abu Dhabi","[datetime.date(2013, 12, 25)]","Pakistan","Sri Lanka","Sri Lanka","bat","","Pakistan"
"657645","Abu Dhabi","[datetime.date(2013, 12, 27)]","Pakistan","Sri Lanka","Pakistan","bat","","Sri Lanka"
"659549","","[datetime.date(2013, 8, 27)]","Zimbabwe","Pakistan","Pakistan","bat","","Zimbabwe"
"659551","","[datetime.date(2013, 8, 29)]","Zimbabwe","Pakistan","Zimbabwe","field","","Pakistan"
"659553","","[datetime.date(2013, 8, 31)]","Zimbabwe","Pakistan","Zimbabwe","field","","Pakistan"
"660825","King City","[datetime.date(2013, 8, 27), datetime.date(2013, 8, 28)]","Canada","Netherlands","Canada","field","no result",""
"660827","King City","[datetime.date(2013, 8, 29)]","Canada","Netherlands","Netherlands","field","","Netherlands"
"660837","Belfast","[datetime.date(2013, 9, 6)]","Ireland","Scotland","Scotland","bat","","Ireland"
"661685","Auckland","[datetime.date(2013, 12, 26)]","New Zealand","West Indies","West Indies","field","","West Indies"
"661689","","[datetime.date(2014, 1, 1)]","New Zealand","West Indies","West Indies","field","","New Zealand"
"661691","Nelson","[datetime.date(2014, 1, 4)]","New Zealand","West Indies","New Zealand","bat","","New Zealand"
"661693","Hamilton","[datetime.date(2014, 1, 8)]","New Zealand","West Indies","New Zealand","field","","West Indies"
"667641","Napier","[datetime.date(2014, 1, 19)]","New Zealand","India","India","field","","New Zealand"
"667643","Hamilton","[datetime.date(2014, 1, 22)]","New Zealand","India","India","field","","New Zealand"
"667645","Auckland","[datetime.date(2014, 1, 25)]","New Zealand","India","India","field","tie",""
"667647","Hamilton","[datetime.date(2014, 1, 28)]","New Zealand","India","India","bat","","New Zealand"
"667649","Wellington","[datetime.date(2014, 1, 31)]","New Zealand","India","India","field","","New Zealand"
"667723","Cardiff","[datetime.date(2014, 8, 27)]","England","India","England","field","","India"
"667725","Nottingham","[datetime.date(2014, 8, 30)]","England","India","India","field","","India"
"667727","Birmingham","[datetime.date(2014, 9, 2)]","England","India","India","field","","India"
"667729","Leeds","[datetime.date(2014, 9, 5)]","England","India","India","field","","England"
"667889","London","[datetime.date(2014, 5, 22)]","England","Sri Lanka","Sri Lanka","field","","England"
